Date (GMT),Facebook Page,Post ID,Post Permalink,Post Type,Post Message,Tags,Reactions,Comments,Shares,Ow.ly Clicks
2018-07-03 06:27:29,Eyewatch - Greater Shepparton Police Service Area,349554451900294_815252045330530,https://www.facebook.com/349554451900294/posts/815252045330530/,Photo,(Post with no description),,6,3,4,
2018-07-03 07:00:17,Eyewatch - Greater Shepparton Police Service Area,349554451900294_815269908662077,https://www.facebook.com/349554451900294/posts/815269908662077/,Photo,"Operation ""KIMBLE""  Shepparton Police recently concluded stage 1 of Operation ""KIMBLE"" in the Greater Shepparton Police Service Area.   Over two days the operation executed a total of 33 outstanding warrants to arrest.  Arrests were made at various times of the day and night.   Two offenders were remanded into custody and six other offenders were held in custody and placed directly before the Court to have their outstanding alleged crimes dealt with.  Two offenders were also questioned and charged in relation to further offending committed in both Shepparton and Melbourne.   This will be an ongoing operation and further stages will occur in the coming months.   If you believe you or someone you care about has an outstanding warrant; take action to have it resolved.  Attend a Police Station at a time that suits you and avoid this more intrusive approach.     If you have any information relating to someone you know with a warrant, contact Crimestoppers on 1800 333 000 or use the below link;  https://www.crimestoppersvic.com.au/report-a-crime/",,28,2,8,
2018-07-03 07:55:05,Eyewatch - Greater Dandenong Police Service Area,1091322447625986_1764748616950029,https://www.facebook.com/1091322447625986/posts/1764748616950029/,Photo,"Greater Dandenong Crime Investigation Unit are investigating an aggravated burglary that occurred at a residential premises on Newburgh Street, Keysborough on the 29th of April 2018.  At approximately 1:30am two males have entered the victim's home and assaulted him.  Police have released images of two males who we believe may be able to assist with the investigation.  If you recognise the males depicted in the images please contact Crime Stoppers on 1800 333 000 or www.crimestoppersvic.com.au and quote incident number 180149622  vp40485",,1,1,3,
2018-07-03 21:45:06,Eyewatch - Greater Shepparton Police Service Area,349554451900294_815870575268677,https://www.facebook.com/349554451900294/posts/815870575268677/,Photo,"MOOROOPNA BURGLARY  A McLennan Street, Mooroopna carwash suffered a burglary and theft in the early hours of Tuesday 20/2/18.    The investigators have now decided to release CCTV still images to identify a person of interest to the investigation.  The female appears to be in her 30’s with shoulder length brown curly hair. She was wearing shorts, white shoes and white socks. The female was carrying a pink back pack.  If you can assist with an identity please contact Senior Constable Barker at Mooroopna Police on 0358254131.  You can also pass on this information by calling Crimestoppers or using the below link;   https://www.crimestoppersvic.com.au/report-a-crime/",,21,27,74,
2018-07-03 22:30:01,Eyewatch - Wyndham Police Service Area,134404370080550_888497871337859,https://www.facebook.com/eyewatchwyndham/videos/888497871337859/,Video,"A NEW POLICE PROGRAM EMPOWERING THE COMMUNITY’S FUTURE LEADERS  Fourteen young people from various CALD communities took part in the Wyndham Future Leaders Program, a partnership between Wyndham police and Leadership Victoria that aimed to empower and train a culturally diverse group of young people from Melbourne's west to become leaders in their communities.   Held at multiple locations in Wyndham including the Wyndham North Police Station, the six-week program was designed to equip aspiring young leaders from diverse backgrounds with the communication, leadership and networking skills they need to confidently contribute to their local community.  The program provided the youth, who were identified as having strong networks with community, with practical and theoretical training so they can be a voice for diversity, create a shared sense of cohesion and connect with disengaged youth peers.  “We have youth from culturally diverse backgrounds in our community who understand what cultural exclusion means and they are motivated to use this experience to make their local area an even better place to live. Through this training program, we have developed talented young leaders who can be positive influences to inspire their own communities and create social change,” Sergeant Tim Jacobs said.  The graduation for the participants was on 23 June 2018.   Watch the clip to find out more.",,17,1,5,
2018-07-03 22:30:10,Eyewatch - Knox Police Service Area,597550253628752_1968673023183128,https://www.facebook.com/597550253628752/posts/1968673023183128/,Photo,"Saturday 30/06/18;  Early on Saturday morning, police responded to a report of a vehicle that had collided with a parked car in Nunawading. The offending vehicle left before police arrived however witnesses were able to give a description.  At about 1:30AM, the vehicle collided with a street sign In Templeton Rd, Wantirna. The vehicle continued driving on a blown tyre with a damaged wheel rim.  Alert Knox van members followed the scrape marks on the road caused by the wheel rim and located the vehicle and its driver in a parking area near Burwood Hwy, Vermont South.  A 36 year old female driver returned a positive breath test reading of 0.208!  The woman’s licence was immediately suspended for 12 months.  She will be charged on summons in relation to driving under the influence, drink driving, fail to stop vehicle after an accident, fail to give name/address after an accident and careless driving.  When her licence is restored, she will have to have a mandatory alcohol interlock fitted to any vehicle she drives.  A great result by Knox Police members in removing an impaired driver from our roads.",,50,8,6,
2018-07-03 22:38:52,Eyewatch - Swan Hill Police Service Area,919605548169837_1284657798331275,https://www.facebook.com/919605548169837/posts/1284657798331275/,Photo,Useful info from VicRoads,,6,1,6,
2018-07-03 22:51:41,Eyewatch - Warrnambool Police Service Area,492532490957500_821350258075720,https://www.facebook.com/492532490957500/posts/821350258075720/,Photo,"Constable T. Bears for sale.  We have a number of Edition 17 Constable T. Bears for sale at the Warrnambool Police Station. If you would like one call in, they cost $75 each, cash only.",,58,34,6,
2018-07-03 23:15:30,Eyewatch - Swan Hill Police Service Area,919605548169837_1284682561662132,https://www.facebook.com/919605548169837/posts/1284682561662132/,Photo,"Weekly Crime Report  Thursday 28th June: Offenders forced entry to a home in Ashton Street, Swan Hill and stole a mobile phone.  Friday 29th June: A tandem trailer was stolen from a block on Jane Road in Kerang.  Offenders have attempted to break into a locked car on Parkview Drive in Swan Hill.  Saturday 30th June: Property was stolen from an unlocked car in Wallace Street, Swan Hill.  A mobile phone and items were stolen from an unlocked vehicle in Mellor Grove, Swan Hill.  Offenders have attempted be break into a car in Palaroo Street, Swan Hill.  Offenders accessed a Splatt Street, Swan Hill home by breaking a window.  Sunday 1st July: A person was assaulted at a Campbell Street, Swan Hill licensed premises and was treated for facial injuries.  WE ARE APPEALING FOR WITNESSES.  Monday 2nd July: Cash was stolen from a handbag left in a staff area of a Campbell Street, Swan Hill business.  Anyone with information relating  to the  above matters can contact their   local  Police  Station  or  Crime  Stoppers  anonymously on 1800 333 000.  Please don't forget to lock your cars",,22,30,22,
2018-07-04 02:25:03,Eyewatch - Greater Dandenong Police Service Area,1091322447625986_1766034813488076,https://www.facebook.com/1091322447625986/posts/1766034813488076/,Photo,"At approximately 7:30am on Sunday the 1st of July 2018 members from Greater Dandenong Highway Patrol attended a collision on Chandler Road, Keysborough.  The 21 year old male driver from Seaford had just got his licence two days before on Friday.  The driver crossed on to the incorrect side of the road, glanced a light pole and hit a tree saying that he was distracted by the alarm on his mobile phone. The driver returned a positive breath test with a result of 0.074 (should be 0.00) and will receive a summons to attend court in relation to drink and careless driving.  Thankfully there was no one on the footpath at the time and the driver walked away with only a sore knee and wrist which shows the values of airbags and crush zones in modern vehicles.  vp40485",,136,125,41,
2018-07-04 02:59:53,Eyewatch – Bass Coast Police Service Area,1428617380762126_1923085964648596,https://www.facebook.com/1428617380762126/posts/1923085964648596/,Photo,MAKE YOUR DONATION COUNT!,,5,0,3,
2018-07-04 04:52:06,Eyewatch - Greater Shepparton Police Service Area,349554451900294_816120738576994,https://www.facebook.com/349554451900294/posts/816120738576994/,Photo,"SCAM ALERT  A telephone/internet scam has returned to our community as recently as yesterday.   It originates from an international telephone call.  The caller states they are from a Telstra call centre.    They want you to login to your computer.  Their purpose is to illegally access your internet banking details.    Recommended action:  Hang Up. And report via the Scam Watch website.  No matter who the caller claims to be working for, before you provide personal details check to see if legitimate.  Request and record their details, then end call and contact the organisation (in this case Telstra) and ask to be transferred to the operator.  We doubt you will find them.  You can also log the scam with that organisation while making this call.   Discuss this scam with vulnerable members of your family to build resilience.",,25,19,46,
2018-07-04 05:15:05,Eyewatch - Swan Hill Police Service Area,919605548169837_1284932291637159,https://www.facebook.com/919605548169837/posts/1284932291637159/,Photo,Wanted Wednesday Update It took a little while but please be advised that William Wellington is currently in Police Custody.   The community and Victoria Police working together to create a safer Swan Hill/Gannawarra/Buloke - thanks for the shares!,,20,1,3,
